id,name,alt_name,country_id,is_active,created_at,updated_at,lat,long
14915,Ghattupal,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,17.0725,78.9239
14916,Ghaura,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.5059,79.0781
14919,Ghaziabad,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,28.67,77.42
14920,Ghazipur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.58,83.57
14926,Ghogaon,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,21.91,75.7
14927,Ghogardiha,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.2799,86.47
14928,Ghogha,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,21.68,72.28
14929,Gholia Kalan,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,30.6726,75.18
14933,Ghoradal,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.0519,88.3594
14934,Ghoradongri,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.1228,78.0025
14936,Ghorbanki,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.5697,86.0484
14937,Ghordaur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.7089,86.612
14939,Ghosai,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.5562,87.0304
14940,Ghosrawan,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.091,85.578
14941,Ghoswari,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.4687,85.4964
14943,Ghoti Budrukh,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,19.7167,73.6333
14950,Ghusiya,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.1832,84.2486
14965,Giddalur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.3764,78.9251
14966,Giddarbaha,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,30.2,74.67
14967,Gidha,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.0507,86.8176
14968,Gidi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,23.6909,85.3641
14969,Gidri,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,30.8461,75.8623
14988,Gil,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,30.8469,75.8636
14990,Gilarchat,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.0703,88.4455
15006,Gingee,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.2528,79.4173
15022,Giria,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.5167,88.0767
15134,Goalpara,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.17,90.62
15136,Goasi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.7643,87.4155
15140,Gobardanga,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.87,88.76
15141,Gobardhanpur Kanap,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.0682,84.5241
15145,Gobindgarh,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,30.6709,76.3019
15146,Gobindpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.782,85.6943
15147,Gobindpura,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,30.2805,75.0187
15153,Godda,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.827,87.2125
15158,Godhra,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.7772,73.6203
15159,Godhra,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,20.9231,70.9214
15172,Goh,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.9845,84.6498
15173,Gohadi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.4328,78.442
15174,Gohi Bishunpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.9275,85.8626
15175,Gohna,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,29.13,76.9
15176,Gohpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.8818,93.6156
15177,Gohuma Bairia,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.3938,86.3976
15192,Gok,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,27.1065,88.2459
15193,Gokak,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.1667,74.8333
15194,Gokarn,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,14.55,74.3167
15195,Gokarna,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.0541,88.1176
15196,Gokavaram,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,17.2667,81.85
15201,Gokhulapur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.2479,87.1137
15202,Gokinepalle,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.9228,79.7827
15204,Gokulgarh,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,28.2468,76.6176
15206,Golaghat,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.52,93.97
15207,Golakpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.1777,85.0728
15214,Gold,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,33.5874,74.1445
15231,Golet,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,19.239,79.3891
15238,Gollalagunta,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,17.1672,82.2847
15239,Gollapudi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.5412,80.5784
15250,Goluwali,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,29.63,74.06
15263,Gomoh,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,23.8735,86.1516
15268,Gondal,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,21.958,70.795
15269,Gondalga,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,17.8053,79.8944
15270,Gondar,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,29.5667,76.7833
15271,Gondauli,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,27.83,77.88
15273,Gondia,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,21.4598,80.195
15277,Gonegandla,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.7167,77.6
15279,Goner,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.7795,75.9123
15283,Gonghaur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.4346,86.216
15288,Gonikoppal,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.183,75.9294
15308,Gooty,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.121,77.634
15309,Gopalapuram,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,17.1007,81.5406
15310,Gopalasamudram,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,8.6747,77.6379
15311,Gopalganj,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.47,84.43
15313,Gopalnagar,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.691,87.9299
15314,Gopalnagar,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.8289,88.2139
15316,Gopalpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.1317,84.3594
15317,Gopalpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,19.2586,84.9052
15318,Gopavaram,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,14.7853,78.5728
15319,Gopichettipalaiyam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.4549,77.4365
15323,Gorakhpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.7637,83.4039
15324,Gorakhpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,29.4467,75.6724
15326,Gorantla,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.9892,77.7703
15327,Goraya,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,31.1241,75.7724
15338,Gorha,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.2267,86.9349
15342,Goriar,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.5513,87.2046
15343,Goribidnur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.6111,77.5167
15352,Gormi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.6003,78.5119
15372,Gosaingaon,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.3724,87.1049
15376,Goshaingaon,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.4395,89.9631
15393,Gothini,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.1626,84.0379
15394,Gothurutha,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,10.1862,76.2013
15395,Gothva,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,23.4781,72.5624
15429,Govindapalle,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.3525,78.5224
15430,Govindapuram,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.1548,80.1027
15431,Govindgarh,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.3785,81.2964
15705,Gua,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.2136,85.3877
15706,Guabari,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.2262,87.9181
15842,Gubbi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.3122,76.941
15852,Gudalur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.5014,76.4916
15853,Gudalur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.1455,76.9366
15854,Gudalur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,10.783,78.4232
15855,Gudalur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,10.7898,78.1285
15859,Gudgeri,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.1225,75.3653
15860,Gudibanda,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.9753,77.1046
15861,Gudibanda,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.67,77.7
15862,Gudikallu,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.7441,77.476
15863,Gudimulakhandrika,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.382,81.7335
15865,Gudipallipadu,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,14.4588,80.0482
15866,Gudivada,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.43,80.99
15867,Gudivada,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,17.3974,82.7908
15868,Gudiyattam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.9476,78.87
15870,Gudlavalleru,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.35,81.05
15871,Gudluru,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.0667,79.9
15873,Gudur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,14.1473,79.8477
15874,Gudur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,17.7956,79.9747
15875,Guduru,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.775,77.807
15952,Gulam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.7965,86.7416
15956,Gulbarga,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,17.329,76.825
15959,Guledagudda,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.0502,75.79
15964,Gulgam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,34.55,74.2173
15968,Gullapuram,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,10.0657,77.6446
15970,Gulni,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.9309,85.803
15975,Gulyam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.3598,77.067
15980,Gumia,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,23.8106,85.8232
15981,Gumla,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,23.0444,84.5417
15983,Gummudipundi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.3995,80.1187
15987,Guna,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.65,77.32
15990,Gundi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,18.6237,79.0923
15991,Gundlapelle,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.4102,79.8813
15992,Gundlupet,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.8,76.68
15993,Gundrajukuppam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.3406,79.5687
15994,Gundugolanu,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.7833,81.2333
15995,Gundumal,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.8939,77.7112
15996,Gundur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,10.7339,78.7184
16002,Gunjapalle,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,14.3845,77.9495
16005,Gunri,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.6408,84.658
16006,Guntakal,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.17,77.38
16007,Guntakal Junction,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.1711,77.3624
16008,Guntapalli,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,14.7385,79.04
16011,Guntupalle,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.568,80.548
16012,Guntur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.3008,80.4428
16014,Gunupur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,19.08,83.82
16021,Guraahai,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,33.6449,74.2301
16023,Gurais,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,34.6333,74.8333
16024,Gurdaspur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,32.0333,75.4
16025,Gurgaon,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,28.456,77.029
16028,Gurgunta,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.2558,76.5628
16029,Gurh,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.5026,81.5004
16031,Guria,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.1633,86.9645
16034,Gurlapeta,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,18.1167,83.4167
16035,Gurmaila,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.4829,87.349
16036,Gurmatkal,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.8677,77.3909
16037,Gurmia,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.819,85.2295
16041,Gurramkonda,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.7833,78.5833
16042,Gursarai,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.62,79.18
16044,Guru Har Sahai,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,30.7086,74.4041
16048,Guruvarajukuppam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.1125,79.5472
16049,Guruvayur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,10.5946,76.0369
16050,Guruzala,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.58,79.57
16051,Gurwalia Biswas,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.8372,84.4687
16060,Guskhara,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,23.5,87.75
16071,Guttal,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,14.8333,75.6333
16073,Guttikonda,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.43,79.834
16074,Guwahati,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.1722,91.7458
16085,Gwalior,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.2124,78.1772
16129,Habra,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.83,88.63
16157,Hadiaya,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,30.3413,75.5117
16175,Hagaranahalli,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.3677,76.4173
16176,Hagaribommanahalli,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.04,76.2
16193,Haidarnagar,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.4883,83.9443
16202,Hailakandi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.6839,92.561
16213,Hajan,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,34.2989,74.6168
16222,Hajipur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.6925,85.2084
16223,Hajipur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,31.9771,75.7544
16224,Hajipur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.2657,87.5019
16230,Hakka,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.9163,87.6474
16242,Halavagalu,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,14.7083,75.7753
16249,Haldia,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.0667,88.0698
16250,Haldibari,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.33,88.77
16251,Haldipur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,14.3333,74.4333
16252,Haldwani,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,29.22,79.52
16253,Hale Dyamavvanahalli,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,14.2682,76.4904
16265,Halgar,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,18.0958,76.8881
16266,Halgeri,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,14.5551,75.6099
16267,Halgur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.4249,77.227
16271,Halikner,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,17.85,77.27
16272,Halisahar,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.9469,88.4184
16273,Haliyal,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.3294,74.7633
16288,Halol,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.5,73.47
16291,Halsur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,18.0176,77.0098
16294,Halvad,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,23.02,71.18
16297,Halwara,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,30.7167,75.65
16328,Hamira,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,31.4589,75.4304
16329,Hamirpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.95,80.15
16359,Hamsavaram,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,17.2938,82.4942
16367,Hanamsagar,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.8722,76.0431
16379,Handwara,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,34.3997,74.2817
16383,Hangal,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,14.7646,75.1246
16408,Hansa,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.0911,87.3089
16409,Hansi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,29.1,75.97
16411,Hansot,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,21.5833,72.8
16413,Hanumana,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.7789,82.096
16414,Hanumangarh,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,29.58,74.32
16416,Hanumantanpatti,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,9.7858,77.317
16417,Hanur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.0874,77.3021
16421,Hanzviur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,34.141,74.5829
16424,Haora,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.58,88.3294
16426,Hapur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,28.7309,77.7757
16433,Haraiya,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,27.09,85.09
16438,Harbatpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,30.45,77.73
16444,Harchandpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.36,81.17
16447,Harda Khas,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.3441,77.0954
16448,Hardas Bigha,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.4994,85.3551
16451,Hardi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.0785,86.6809
16452,Hardia,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.6184,84.8857
16453,Hardia,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.8657,86.2176
16456,Hardiya,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.9443,84.8542
16457,Hardiya,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.5301,84.4961
16458,Hardoi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,27.42,80.12
16459,Harduli,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.9278,79.903
16464,Harewa,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.6831,86.5909
16465,Hargawan,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.1428,85.5652
16469,Hariana,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,31.6351,75.8389
16470,Haridwar,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,29.945,78.163
16471,Harihans,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.1457,84.3476
16472,Harihar,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,14.5129,75.8072
16473,Hariharpara,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.0468,88.4244
16474,Harij,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,23.7,71.9
16475,Harike,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,31.1663,74.9418
16479,Haripur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,31.53,75.92
16481,Haripur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.258,87.242
16482,Haripura,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,34.0601,74.7125
16484,Harji,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.3,72.85
16486,Harlakhi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.6353,85.9842
16495,Harnaut,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.3694,85.5319
16498,Harohalli,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.3204,76.7816
16499,Harohalli,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.6807,77.4743
16500,Harpalpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.2877,79.3328
16501,Harpanahalli,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,14.7877,75.9886
16505,Harpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.4527,86.071
16506,Harpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.6537,86.3288
16507,Harpur Bhindi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.7746,85.6563
16508,Harpur Bochaha,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.5919,85.7517
16510,Harra,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,29.1278,77.4861
16511,Harrai,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.6143,79.2221
16513,Harri,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.3238,86.2975
16535,Harsinghpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.0504,86.218
16536,Harsola,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.5694,75.8165
16549,Harua,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.5257,87.9898
16551,Harur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.051,78.4827
16560,Hasanganj,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.78,80.67
16561,Hasanparti,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,18.0681,79.5236
